#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2016-07-15,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2016-07-15,23:37:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1013.4,2.7,16.7,63.0,150.0,6.0,49.9
1012.3,2.7,16.5,61.4,159.0,7.0,59.0
1011.8,2.7,16.5,61.4,163.8,7.7,63.4
1011.4,2.7,16.5,61.5,167.4,8.4,67.1
1010.9,2.7,16.5,61.7,170.0,9.0,70.7
1010.5,2.7,16.4,61.8,171.8,9.5,74.2
1010.1,2.7,16.4,61.8,172.8,9.8,77.7
1009.7,2.7,16.4,61.8,173.2,9.9,80.7
1009.4,2.7,16.3,61.8,173.5,9.9,83.4
1009.1,2.8,16.3,61.8,173.6,9.9,86.5
1008.6,2.8,16.3,61.8,173.9,10.0,90.7
1008.0,2.8,16.2,61.7,174.3,10.1,95.7
1007.3,2.8,16.2,61.6,174.7,10.1,100.9
1006.7,2.8,16.1,61.5,175.2,10.2,106.0
1006.2,2.8,16.1,61.7,175.6,10.3,110.8
1005.6,2.8,16.0,61.8,176.1,10.4,115.3
1005.1,2.8,16.0,61.5,176.5,10.5,119.9
1004.5,2.8,15.9,60.8,177.0,10.6,124.8
1003.9,2.8,15.9,60.2,177.4,10.7,130.1
1003.2,2.8,15.8,59.9,177.9,10.8,135.9
1002.5,2.8,15.8,59.8,178.4,10.9,141.8
1001.9,2.8,15.7,60.1,178.8,11.0,147.3
1001.3,2.8,15.7,60.7,179.2,11.1,152.5
1000.7,2.8,15.6,61.2,179.7,11.2,157.5
1000.1,2.8,15.6,61.5,180.1,11.3,162.4
999.5,2.8,15.5,61.7,180.5,11.3,167.3
998.9,2.8,15.5,61.6,180.8,11.4,172.1
998.4,2.8,15.4,61.2,181.2,11.4,176.8
997.8,2.8,15.4,60.6,181.6,11.5,181.4
997.4,2.8,15.4,60.3,181.9,11.5,185.4
997.0,2.8,15.3,60.2,182.2,11.5,188.8
996.6,2.8,15.3,60.6,182.5,11.5,191.7
996.3,2.8,15.3,61.3,182.8,11.5,194.6
995.9,2.8,15.3,61.8,183.1,11.5,197.9
995.5,2.8,15.3,62.0,183.4,11.5,201.7
995.0,2.8,15.2,62.1,183.6,11.5,206.0
994.4,2.8,15.2,62.2,183.8,11.5,210.5
993.9,2.8,15.1,62.3,184.0,11.4,214.8
993.5,2.8,15.1,62.5,184.2,11.4,218.7
993.0,2.8,15.0,62.6,184.4,11.4,222.3
992.6,2.8,15.0,62.7,184.6,11.4,226.3
992.1,2.8,15.0,62.9,184.7,11.3,230.7
991.5,2.8,14.9,63.1,184.8,11.3,235.4
991.0,2.8,14.9,63.4,185.0,11.3,239.7
990.6,2.8,14.8,63.5,185.1,11.3,243.3
990.2,2.8,14.8,63.5,185.2,11.3,246.6
989.8,2.8,14.8,63.4,185.3,11.3,249.7
989.4,2.8,14.8,63.4,185.4,11.3,253.1
989.0,2.8,14.7,63.4,185.5,11.3,257.1
988.4,2.8,14.7,63.5,185.6,11.4,261.7
987.8,2.8,14.6,63.6,185.7,11.4,266.7
987.2,2.8,14.6,63.7,185.8,11.4,271.8
986.7,2.8,14.5,63.8,185.8,11.4,276.6
986.2,2.8,14.5,63.9,185.9,11.5,280.8
985.8,2.8,14.4,64.0,186.0,11.5,284.2
985.5,2.8,14.4,64.2,186.0,11.5,287.1
985.1,2.8,14.4,64.4,186.1,11.5,290.0
984.7,2.8,14.4,64.6,186.1,11.6,293.4
984.3,2.8,14.3,64.7,186.2,11.6,297.0
983.9,2.8,14.3,64.8,186.2,11.6,300.7
983.4,2.8,14.3,64.8,186.3,11.6,304.7
983.0,2.8,14.2,64.9,186.3,11.6,308.6
982.5,2.8,14.2,64.9,186.3,11.6,312.6
982.1,2.8,14.2,65.0,186.3,11.6,316.3
981.7,2.8,14.1,65.0,186.2,11.6,319.7
981.3,2.8,14.1,65.0,186.2,11.6,323.0
980.9,2.8,14.1,65.1,186.1,11.6,326.5
980.4,2.8,14.0,65.2,186.0,11.6,330.4
980.0,2.8,14.0,65.5,185.9,11.6,334.3
979.6,2.8,13.9,65.8,185.8,11.6,337.9
979.2,2.8,13.9,66.2,185.7,11.6,341.0
978.9,2.8,13.9,66.5,185.5,11.5,343.7
978.6,2.8,13.8,66.9,185.3,11.5,346.1
978.3,2.8,13.8,67.2,185.1,11.5,348.6
978.0,2.8,13.8,67.5,184.9,11.5,351.5
977.6,2.8,13.7,67.8,184.7,11.5,354.8
977.2,2.8,13.7,68.0,184.5,11.5,358.4
976.8,2.8,13.7,68.2,184.3,11.4,362.0
976.4,2.8,13.6,68.2,184.1,11.4,365.3
976.0,2.8,13.6,68.0,183.9,11.4,368.5
975.6,2.8,13.6,67.8,183.7,11.4,371.9
975.2,2.8,13.6,67.7,183.5,11.4,375.5
974.8,2.8,13.5,67.6,183.3,11.4,379.3
974.3,2.8,13.5,67.7,183.1,11.4,383.2
973.9,2.8,13.5,67.8,182.9,11.4,386.9
973.4,2.8,13.4,68.1,182.7,11.4,390.6
973.0,2.8,13.4,68.5,182.5,11.4,394.5
972.5,2.8,13.4,69.1,182.4,11.5,398.5
972.1,2.8,13.3,69.5,182.2,11.5,402.5
971.6,2.8,13.3,69.6,182.1,11.5,406.9
971.0,2.8,13.3,69.5,182.0,11.5,411.9
970.4,2.8,13.2,69.3,181.9,11.5,416.9
969.9,2.8,13.2,69.0,181.8,11.5,421.5
969.4,2.8,13.1,68.9,181.7,11.5,425.7
968.9,2.8,13.1,68.8,181.6,11.5,430.0
968.4,2.8,13.0,68.6,181.6,11.5,434.4
967.9,2.8,13.0,68.6,181.5,11.5,439.0
967.3,2.8,12.9,69.0,181.5,11.6,443.7
966.8,2.8,12.9,69.6,181.4,11.6,448.2
966.3,2.8,12.8,70.0,181.4,11.6,452.5
965.8,2.8,12.8,70.1,181.4,11.6,456.6
965.4,2.8,12.7,70.0,181.4,11.6,460.9
964.8,2.8,12.7,69.8,181.4,11.6,465.6
964.2,2.8,12.7,69.6,181.4,11.6,470.7
963.6,2.8,12.6,69.6,181.5,11.6,476.1
963.0,2.8,12.6,69.8,181.6,11.7,481.3
962.4,2.8,12.5,70.1,181.7,11.7,486.2
961.9,2.8,12.5,70.4,181.8,11.7,490.7
961.4,2.8,12.5,70.6,181.9,11.7,494.9
960.9,2.8,12.4,70.8,182.1,11.7,499.5
960.4,2.8,12.3,71.0,182.3,11.6,504.5
959.8,2.8,12.3,71.5,182.5,11.6,509.6
959.2,2.8,12.2,72.0,182.8,11.6,514.6
958.6,2.8,12.2,72.2,183.0,11.6,519.5
958.1,2.8,12.2,72.1,183.3,11.6,524.5
957.5,2.8,12.1,71.9,183.6,11.6,529.6
956.9,2.8,12.1,71.7,183.8,11.5,534.6
956.3,2.8,12.0,71.3,184.1,11.5,539.6
955.8,2.8,12.0,70.9,184.4,11.4,544.7
955.2,2.8,12.0,70.8,184.7,11.4,550.0
954.5,2.8,11.9,71.0,185.0,11.4,555.7
953.8,2.8,11.8,71.7,185.3,11.3,561.6
953.2,2.8,11.8,72.8,185.6,11.3,567.4
952.6,2.8,11.7,74.0,185.9,11.2,572.7
952.0,2.8,11.7,74.7,186.1,11.2,577.6
951.5,2.8,11.6,75.0,186.3,11.2,581.9
951.1,2.8,11.6,75.0,186.5,11.1,586.0
950.6,2.8,11.5,75.2,186.7,11.1,590.3
950.0,2.8,11.5,75.6,186.9,11.1,595.2
949.4,2.8,11.5,75.9,187.0,11.1,600.7
948.7,2.8,11.4,76.2,187.1,11.0,606.6
948.0,2.8,11.4,76.5,187.2,11.0,612.9
947.3,2.8,11.3,76.9,187.3,11.0,619.5
946.5,2.8,11.2,77.3,187.4,11.0,626.0
945.8,2.8,11.2,77.5,187.5,11.0,632.2
945.2,2.8,11.1,77.7,187.5,11.1,638.0
944.6,2.8,11.1,78.0,187.6,11.1,643.3
944.1,2.8,11.0,78.4,187.7,11.1,647.8
943.6,2.8,11.0,78.9,187.7,11.1,652.0
943.1,2.8,11.0,79.3,187.8,11.2,656.5
942.5,2.7,10.9,79.6,187.9,11.2,661.5
941.9,2.8,10.9,79.8,188.0,11.2,667.0
941.2,2.8,10.8,79.7,188.1,11.3,672.9
940.6,2.8,10.7,79.4,188.2,11.3,678.7
939.9,2.8,10.7,79.1,188.4,11.4,684.4
939.3,2.7,10.6,78.9,188.5,11.4,690.2
938.6,2.7,10.6,78.9,188.6,11.4,696.0
938.0,2.7,10.6,78.8,188.8,11.5,701.3
937.5,2.7,10.5,78.6,188.9,11.5,706.3
936.9,2.7,10.5,78.4,189.0,11.6,711.0
936.4,2.7,10.5,78.6,189.1,11.6,715.5
936.0,2.7,10.4,79.0,189.1,11.7,719.6
935.5,2.7,10.4,79.3,189.2,11.7,723.6
935.0,2.7,10.4,79.4,189.1,11.7,727.9
934.5,2.7,10.3,79.2,189.1,11.7,732.5
934.0,2.7,10.3,79.0,189.0,11.8,737.5
933.4,2.7,10.2,78.7,188.9,11.8,742.7
932.8,2.7,10.2,78.4,188.7,11.8,748.1
932.2,2.7,10.2,78.6,188.5,11.8,753.3
931.6,2.7,10.1,79.2,188.2,11.8,758.2
931.1,2.7,10.0,80.1,187.9,11.8,762.8
930.7,2.7,10.0,80.8,187.6,11.8,767.0
930.2,2.7,9.9,81.0,187.2,11.8,771.2
